video_id,title,published_at,thumbnail_url,members
"ZVNZlsdKf6o","I'm a Jump Rope Professional!!","2026-03-22T15:30:20Z","https://i.ytimg.com/vi/ZVNZlsdKf6o/maxresdefault.jpg","false"
"Zn4jpUhe3ws","Opening Shadowverse: Evolve Booster Boxes✨ & Cozy Knitting🧶【Handcam】","2026-06-08T20:22:46Z","https://i.ytimg.com/vi/Zn4jpUhe3ws/maxresdefault.jpg","false"
"ZroT9FSfPLs","The Roots Update is Here!✨🌳 Cute Girls Climbing Adventure!【PEAK】","2025-11-05T22:57:55Z","https://i.ytimg.com/vi/ZroT9FSfPLs/maxresdefault.jpg","false"
"Zvync6t6Sa0","Chasing The Umbreon!✨ Opening Pokémon Prismatic Evolutions!【Handcam】& Cozy Chatting💛🦆","2025-08-25T21:22:14Z","https://i.ytimg.com/vi/Zvync6t6Sa0/maxresdefault.jpg","false"
"ZxShc4IwML4","Beautiful dress & cute pajama!💛🦆【Member's Stream】With cozy chatting of course!","2025-12-25T15:25:09Z","https://i.ytimg.com/vi/ZxShc4IwML4/maxresdefault.jpg","true"
"_15mNGfqmB8","I'm Batman!","2025-09-21T10:00:53Z","https://i.ytimg.com/vi/_15mNGfqmB8/maxresdefault.jpg","false"
"_5Kf0qjRUQk","Let Me Clean!✨Totally Wholesome Cleaning ...totally!!【Crime Scene Cleaner】","2025-12-10T22:34:35Z","https://i.ytimg.com/vi/_5Kf0qjRUQk/maxresdefault.jpg","false"
"_Rqzq03zigk","Cozy Knitting🧶💛& opening a Detective Conan booster box!【Handcam】","2026-05-11T20:51:37Z","https://i.ytimg.com/vi/_Rqzq03zigk/maxresdefault.jpg","false"
"_U2Nj7wn9rs","Detective Conan Card Game Unboxing!✨ Can I Pull A Signed Card?!【Handcam】& Cozy Crocheting💛🦆","2025-09-08T22:08:58Z","https://i.ytimg.com/vi/_U2Nj7wn9rs/maxresdefault.jpg","false"
"_dRPZ34vxl0","Cozy Chatting, Co-Working & Relaxing Music!💛🦆","2025-10-08T13:52:04Z","https://i.ytimg.com/vi/_dRPZ34vxl0/maxresdefault.jpg","false"
"_sL78F-fS3Y","One of the BEST Ratchet & Clank games!!✨【Ratchet & Clank 2: Going Commando】","2026-07-02T22:05:56Z","https://i.ytimg.com/vi/_sL78F-fS3Y/maxresdefault.jpg","false"
"aMAVlVd2nrY","Let's play the cutest new Farming Game!✨🥕And everything is ...GIANT?!【Fourleaf Fields】","2026-06-30T20:38:57Z","https://i.ytimg.com/vi/aMAVlVd2nrY/maxresdefault.jpg","false"
"acvxHfozzs0","Let's React to the Pokémon Day 30th Anniversary: Pokémon Presents✨【WATCHALONG】27th Feb 2026","2026-02-27T15:06:38Z","https://i.ytimg.com/vi/acvxHfozzs0/maxresdefault.jpg","false"
"ah898bf-8yc","Cosplay Membies Bodycam Stream✨🦆 What Will I Wear?!【Member's Stream】","2025-06-29T10:49:56Z","https://i.ytimg.com/vi/ah898bf-8yc/maxresdefault.jpg","true"
"aiG4pMwWt8k","Why are so many flags just STRIPES?!","2026-06-07T12:00:00Z","https://i.ytimg.com/vi/aiG4pMwWt8k/maxresdefault.jpg","false"
"ajrzFTcvNY8","Adventuring in New Continents! And petting cute PALS!✨【Palworld】18 VTuber Palworld server💖","2026-07-15T22:59:12Z","https://i.ytimg.com/vi/ajrzFTcvNY8/maxresdefault.jpg","false"
"amlGtruPlCU","Going To ...SPACE?! In Minecraft?!🚀🌕【Minecraft - Race To The Moon】","2025-09-07T00:49:09Z","https://i.ytimg.com/vi/amlGtruPlCU/maxresdefault.jpg","false"
"b-DW56YCSNY","Let a brand new Adventure begin!💫【Super Mario Galaxy 2】Blind Playthrough","2026-08-08T21:11:02Z","https://i.ytimg.com/vi/b-DW56YCSNY/maxresdefault.jpg","false"
"b1jgQY59lDo","Building the cutest Under Sea Town✨🌊【Pokémon Pokopia DLC】Blind Playthrough","2026-08-06T22:02:20Z","https://i.ytimg.com/vi/b1jgQY59lDo/maxresdefault.jpg","false"
"b35HZNE2Tz8","Help!! The salmon are hunting me!😱🐟【Splatoon Raiders】Completely Blind Playthrough","2026-07-25T20:33:02Z","https://i.ytimg.com/vi/b35HZNE2Tz8/maxresdefault.jpg","false"
"b3pNrBFvdgc","It's time for ...NIKKE CARDS?!😳【Handcam】& Cozy Knitting🧶","2026-07-20T20:33:08Z","https://i.ytimg.com/vi/b3pNrBFvdgc/maxresdefault.jpg","false"
"bFslTBdzvZk","What will I wear today~?💛🦆Cute chating with my sweetie kamomos!","2026-04-22T21:21:58Z","https://i.ytimg.com/vi/bFslTBdzvZk/maxresdefault.jpg","true"
"bJaaeFyVOb0","Exploring the new world!! And all the new PALS!✨【Palworld】18 VTuber Palworld server💖","2026-07-12T23:04:12Z","https://i.ytimg.com/vi/bJaaeFyVOb0/maxresdefault.jpg","false"
"bNNXgBgNccA","Trying Plants vs. Zombies Garden Warfare 2 for the FIRST TIME!✨【PvZ Garden Warfare 2】","2026-08-16T21:43:33Z","https://i.ytimg.com/vi/bNNXgBgNccA/maxresdefault.jpg","false"
"bXt-5uCF_HE","A new Maid appears!","2026-03-15T15:30:21Z","https://i.ytimg.com/vi/bXt-5uCF_HE/maxresdefault.jpg","false"
"b_9u5oq22_k","Let's React to the PlayStation State of Play!【WATCHALONG】2nd June 2026✨","2026-06-02T22:46:33Z","https://i.ytimg.com/vi/b_9u5oq22_k/maxresdefault.jpg","false"
"bcxbblIFTTc","STOP JUMPSCARING ME WITH ALERTS!! I'm perishing!!!","2026-07-21T14:30:27Z","https://i.ytimg.com/vi/bcxbblIFTTc/maxresdefault.jpg","false"
"c5siSqr-88w","There's a new Frog Game?!🐸✨Time for Cute Girls to become Cute Frogs!【Frog Sqwad】","2026-02-12T19:54:14Z","https://i.ytimg.com/vi/c5siSqr-88w/maxresdefault.jpg","false"
"cGmMTI901Cw","First Time Playing!✨Trying to Beat the Game in One Week! 【Satisfactory】","2025-11-29T21:04:47Z","https://i.ytimg.com/vi/cGmMTI901Cw/maxresdefault.jpg","false"
"cKgYKIEah-I","Giant basilisks around every corner!! And other Dark Souls 2 shenanigans!","2026-02-28T15:30:34Z","https://i.ytimg.com/vi/cKgYKIEah-I/maxresdefault.jpg","false"
"cMP7U3aZxfI","Come fight me!! Playing w/Viewers✨【Street Fighter 6】","2026-07-03T20:34:54Z","https://i.ytimg.com/vi/cMP7U3aZxfI/maxresdefault.jpg","false"
"cYh3zSUIYxg","Girls Plundering Tombs!✨Will We Turn into Mummies?!😱【Forewarned】","2025-10-25T20:31:04Z","https://i.ytimg.com/vi/cYh3zSUIYxg/maxresdefault.jpg","false"
"c_hWd0XLUc8","Animals! But in Norwegian!","2026-05-28T12:00:19Z","https://i.ytimg.com/vi/c_hWd0XLUc8/maxresdefault.jpg","false"
"ccxISp1Axb8","Four friends exploring the great unknown together!【Big Walk】","2026-08-11T21:07:52Z","https://i.ytimg.com/vi/ccxISp1Axb8/maxresdefault.jpg","false"
"clJwlBy9azM","Playing Factorio for the First Time ...and an Announcement?!【Factorio】","2025-11-21T22:47:49Z","https://i.ytimg.com/vi/clJwlBy9azM/maxresdefault.jpg","false"
"cuwRdd2_8Q8","I got hunted down by my own viewers!!","2026-02-25T15:30:26Z","https://i.ytimg.com/vi/cuwRdd2_8Q8/maxresdefault.jpg","false"
"d96x7J97rRQ","There's a NEW story update?!【Crime Scene Cleaner】Maid Kanna reporting for duty!🧼🫧","2026-03-31T21:49:27Z","https://i.ytimg.com/vi/d96x7J97rRQ/maxresdefault.jpg","false"
"dHqfEp8y5CI","Hamsters on a murder spree!😱","2026-03-28T15:00:46Z","https://i.ytimg.com/vi/dHqfEp8y5CI/maxresdefault.jpg","false"
"dMEflaM4LQY","I'm hiding from YOU!!!","2026-07-19T14:30:14Z","https://i.ytimg.com/vi/dMEflaM4LQY/maxresdefault.jpg","false"
"dNGCJWxfH9c","First Time Playing!✨ Spears Are The Best Weapon!【Dark Souls: Remastered】","2025-08-23T20:54:56Z","https://i.ytimg.com/vi/dNGCJWxfH9c/maxresdefault.jpg","false"
"dTk12dGBc_0","Anime girl milk?!","2026-05-12T12:00:59Z","https://i.ytimg.com/vi/dTk12dGBc_0/maxresdefault.jpg","false"
"dZLjJ8eLLy8","Let the Let's Play Begin!✨Part 1【Splatoon Raiders】Completely Blind Playthrough","2026-07-23T22:25:19Z","https://i.ytimg.com/vi/dZLjJ8eLLy8/maxresdefault.jpg","false"
"dZSuq11ChGk","Cosplay Duck Bodycam Stream✨🦆 Cute Dress Edition?!【Member's Stream】","2025-05-10T21:37:33Z","https://i.ytimg.com/vi/dZSuq11ChGk/maxresdefault.jpg","true"
"dbuUWqiPAM4","Duck Detective finding your cute lost stuff!🦆🔍【Lost and Found Co.】","2026-05-17T20:34:20Z","https://i.ytimg.com/vi/dbuUWqiPAM4/maxresdefault.jpg","false"
"ddp4VUw3Sc4","The colors?! The flags?! I NEED TO KNOW WHAT IT MEANS!【Blue Prince】","2026-05-15T00:08:51Z","https://i.ytimg.com/vi/ddp4VUw3Sc4/maxresdefault.jpg","false"
"e7OBcYedJvE","Exploring the new Sky Islands?! And all the new PALS!✨【Palworld】18 VTuber Palworld server💖","2026-07-16T21:11:17Z","https://i.ytimg.com/vi/e7OBcYedJvE/maxresdefault.jpg","false"
"eFwk83vfF-o","Christmas Murder Mystery?!😱🎄 Chaotic & Fun collab Shenanigans!【Goose Goose Duck】","2025-12-20T21:06:35Z","https://i.ytimg.com/vi/eFwk83vfF-o/maxresdefault.jpg","false"
"eGaTm4XZu4Y","My older sister saw my feet pic!!😳","2026-02-17T15:30:21Z","https://i.ytimg.com/vi/eGaTm4XZu4Y/maxresdefault.jpg","false"
"eK8YBzTTJr4","Exodia is Real?!✨ Opening YuGiOh! Cards for the First Time in 15 Years!【Handcam】& Cozy Knitting!🧶","2025-11-17T21:40:27Z","https://i.ytimg.com/vi/eK8YBzTTJr4/maxresdefault.jpg","false"
"eQMhoc3YuKk","Frog?! Golf?! It's FROLF! The greatest game ever invented✨🐸【Ribbit King】","2026-05-29T20:55:34Z","https://i.ytimg.com/vi/eQMhoc3YuKk/maxresdefault.jpg","false"
"eXoofUkPSsM","Completely Blind Playthrough!✨ It's not THAT scary right?!🤨【Resident Evil Requiem】","2026-03-01T21:05:07Z","https://i.ytimg.com/vi/eXoofUkPSsM/maxresdefault.jpg","false"
"fE9JfTzRi3w","The Amazing Pokémon Adventure!✨【Pokémon Pokopia】 Completely Blind Playthrough!","2026-03-07T22:02:39Z","https://i.ytimg.com/vi/fE9JfTzRi3w/maxresdefault.jpg","false"
"fHxMUrBKZzU","I was forced to exercise...!","2026-03-17T15:30:34Z","https://i.ytimg.com/vi/fHxMUrBKZzU/maxresdefault.jpg","false"
"fP_EZ3Y6SRE","The grand End to the Amazing Adventure~!【Core Keeper】First time playing!✨","2026-03-29T21:33:03Z","https://i.ytimg.com/vi/fP_EZ3Y6SRE/maxresdefault.jpg","false"
"fdXrA9zJWtg","Diving into Act 3?! What horrors await me...😱【Hollow Knight: Silksong】Blind Playthrough","2026-01-02T23:57:56Z","https://i.ytimg.com/vi/fdXrA9zJWtg/maxresdefault.jpg","false"
"frIkmrwOgLU","Reacting to Every single Warhammer 40k Faction Explained✨【WARHAMMER 40k】I'm ready to learn!!😤","2026-01-22T22:49:22Z","https://i.ytimg.com/vi/frIkmrwOgLU/maxresdefault.jpg","false"
"g6Ya0IgHep0","Come chat with your cute duck girl~","2026-07-19T19:17:40Z","https://i.ytimg.com/vi/g6Ya0IgHep0/maxresdefault.jpg","false"
"g9wVy8BkCeM","This game can't be that hard right?!🤨【Dark Souls 2】Blind Playthrough","2026-01-16T22:41:14Z","https://i.ytimg.com/vi/g9wVy8BkCeM/maxresdefault.jpg","false"
"gACPiPaaHmM","Fighting Terrifying Bugs!😱 With A Heart Rate Monitor【Hollow Knight: Silksong】","2025-09-21T21:33:11Z","https://i.ytimg.com/vi/gACPiPaaHmM/maxresdefault.jpg","false"
"gEtUlnh-rRc","Hololive TCG Booster Box Opening!✨Can I pull a SIGNED card?!【Handcam】& cozy knitting afterwards!🧶","2026-04-13T20:04:07Z","https://i.ytimg.com/vi/gEtUlnh-rRc/maxresdefault.jpg","false"
"gSGvxVWMOFk","This game is TOO cute!✨ All my Pokémon dreams come true!【Pokémon Pokopia】 Blind Playthrough!","2026-03-07T00:13:06Z","https://i.ytimg.com/vi/gSGvxVWMOFk/maxresdefault.jpg","false"
"gVqr6IXjyzI","Can You Spot the Imposter?! ...I'm Totally Innocent!!😈🦆【Goose Goose Duck】","2025-11-02T00:41:48Z","https://i.ytimg.com/vi/gVqr6IXjyzI/maxresdefault.jpg","false"
"geCFj9U3g9M","Booster Box Opening Battle!⚔️✨ Opening Shadowerse: The IDOLM@STER Cinderella Girls【Handcam】","2025-09-28T18:10:59Z","https://i.ytimg.com/vi/geCFj9U3g9M/maxresdefault.jpg","false"
"ghOH4DPzU-k","The Start of a new Adventure~ Playing for the very First Time!✨【Dark Souls 2】Blind Playthrough","2026-01-13T23:36:28Z","https://i.ytimg.com/vi/ghOH4DPzU-k/maxresdefault.jpg","false"
"gjQ-kflC60c","Reacting to ALL Detective Conan Openings!✨【1996 - 2025】 名探偵コナンOPリアクション","2025-10-15T19:41:18Z","https://i.ytimg.com/vi/gjQ-kflC60c/maxresdefault.jpg","false"
"gl1wb0eCgQs","Completely Blind Playthrough! - Part 1✨【Beast of Reincarnation】","2026-08-04T19:48:22Z","https://i.ytimg.com/vi/gl1wb0eCgQs/maxresdefault.jpg","false"
"gns1UT5Kj38","Starting my very own cool Museum!!✨【Two Point Museum】","2025-12-30T23:34:42Z","https://i.ytimg.com/vi/gns1UT5Kj38/maxresdefault.jpg","false"
"gqi8AWtDJ74","Speedy Speed Boy / Marko Polo - Initial D （Cover）","2025-08-31T20:38:21Z","https://i.ytimg.com/vi/gqi8AWtDJ74/maxresdefault.jpg","false"
"h1KN5eBdKYM","We've spent 4 years together~🥺💖 Come Celebrate with me!","2026-05-25T18:18:01Z","https://i.ytimg.com/vi/h1KN5eBdKYM/maxresdefault.jpg","false"
"h4CAu0xVdP8","The Beginning of the End!✨Ender Dragon Raid!【Minecraft - VSMP 2】","2025-11-08T22:04:08Z","https://i.ytimg.com/vi/h4CAu0xVdP8/maxresdefault.jpg","false"
"h5e0BBNcJm4","Punching solves everything","2026-05-18T12:01:11Z","https://i.ytimg.com/vi/h5e0BBNcJm4/maxresdefault.jpg","false"
"hBSeZw3m7fw","Completely Blind Playthrough! - Part 1【Resident Evil Requiem】Raccoon City is back!","2026-02-27T22:22:47Z","https://i.ytimg.com/vi/hBSeZw3m7fw/maxresdefault.jpg","false"
"hBW3871XprA","It's an amazing adventure!✨🥹【Pokémon Mystery Dungeon: Explorers of Sky】","2026-04-16T22:22:54Z","https://i.ytimg.com/vi/hBW3871XprA/maxresdefault.jpg","false"
"hq7iP-ZsBvk","Hunting Lagiacrus For The Very First Time✨🏹 Playing w/Viewers! 【Monster Hunter Wilds】","2025-08-05T22:20:59Z","https://i.ytimg.com/vi/hq7iP-ZsBvk/maxresdefault.jpg","false"
"hqKBB8C6WJo","Sci-Fi Magic the Gathering is PEAK!!","2026-08-05T14:30:09Z","https://i.ytimg.com/vi/hqKBB8C6WJo/maxresdefault.jpg","false"
"i37cdVz0o7c","I'm the ULTIMATE and undisputed master of stealth!","2026-02-08T15:30:33Z","https://i.ytimg.com/vi/i37cdVz0o7c/maxresdefault.jpg","false"
"iSuMKmENJrs","First Time Watching ALL the Magic: The Gathering Trailers & Cinematics!✨","2026-04-25T20:33:47Z","https://i.ytimg.com/vi/iSuMKmENJrs/maxresdefault.jpg","false"
"iTt-SBFek3g","It's Mario Platforming time💫In SPACE!!【Super Mario Galaxy 2】Blind Playthrough","2026-08-16T13:27:05Z","https://i.ytimg.com/vi/iTt-SBFek3g/maxresdefault_live.jpg","false"
"iuuWQG55mOI","My brain is EXPLODING~!😵‍💫 Come work with me!","2026-05-03T18:51:46Z","https://i.ytimg.com/vi/iuuWQG55mOI/maxresdefault.jpg","false"
"iwFNoGd4k9g","First Time Playing!✨ Am I Reaching The END?!【Dark Souls: Remastered】","2025-08-29T20:18:40Z","https://i.ytimg.com/vi/iwFNoGd4k9g/maxresdefault.jpg","false"
"iyoTcnUBjyA","Card Unboxing✨ Opening Spectacular Shadowverse Cards!【Handcam】& Cozy Crocheting💛🦆","2025-09-01T19:46:04Z","https://i.ytimg.com/vi/iyoTcnUBjyA/maxresdefault.jpg","false"
"j0EGWizcxRI","I love making new friends! (Please don't let them kill me...!!)","2026-02-19T15:30:31Z","https://i.ytimg.com/vi/j0EGWizcxRI/maxresdefault.jpg","false"
"j285ZRovs_M","Judging YOUR food!🍖🥗 Is it Good?🤨","2025-10-19T20:31:16Z","https://i.ytimg.com/vi/j285ZRovs_M/maxresdefault.jpg","false"
"jEmNSgnh8V0","Delivery Driver RAGE!!","2025-08-04T10:01:11Z","https://i.ytimg.com/vi/jEmNSgnh8V0/maxresdefault.jpg","false"
"jVT_1GqUkso","The Manor is calling🔍🦆 With it's haunting mysteries~【Blue Prince】","2026-05-24T20:23:56Z","https://i.ytimg.com/vi/jVT_1GqUkso/maxresdefault.jpg","false"
"k2l4HAcuhGs","It's time for the Harvest Fair!✨🌽Let's see what everyone has built! 【Minecraft - VSMP 2: Farm Life】","2026-02-15T22:19:18Z","https://i.ytimg.com/vi/k2l4HAcuhGs/maxresdefault.jpg","false"
"kGiyyIM72MU","Cards & Knitting!🧶✨Opening Amazing Shadowverse Cards Today!【Handcam】& Knitting a Beanie!","2025-11-04T21:56:13Z","https://i.ytimg.com/vi/kGiyyIM72MU/maxresdefault.jpg","false"
"kcwnUoujPVM","Fighting Cute & Terrifying Bugs!✨Blind Playthrough 【Hollow Knight: Silksong】","2025-09-12T22:27:40Z","https://i.ytimg.com/vi/kcwnUoujPVM/maxresdefault.jpg","false"
"kfij3QrBTZc","Cozy Chatting & Co-Working!💛🦆","2025-08-13T13:19:09Z","https://i.ytimg.com/vi/kfij3QrBTZc/maxresdefault.jpg","false"
"khf0_o8W42I","Can we Beat the game in 6 days?!【Core Keeper】First time playing!✨","2026-03-28T21:49:46Z","https://i.ytimg.com/vi/khf0_o8W42I/maxresdefault.jpg","false"
"kyJwjm08aA0","Why Are We Fighting Over Women?!","2025-09-07T10:01:11Z","https://i.ytimg.com/vi/kyJwjm08aA0/maxresdefault.jpg","false"
"l3EjAGtPVJg","きみとそらをとぶ / Kimi to Sora o Tobu （Cover）","2026-03-04T22:00:06Z","https://i.ytimg.com/vi/l3EjAGtPVJg/maxresdefault.jpg","false"
"l8OrB6vUII4","The story book will make me cry...!😭🌌【Super Mario Galaxy - Switch 2】","2026-06-25T21:00:09Z","https://i.ytimg.com/vi/l8OrB6vUII4/maxresdefault.jpg","false"
"lE4OeQV5qfs","Cute Girls going to Rock & Stone!!⛏️💥【Deep Rock Galactic】Aerunia 1 month anniversary!","2026-02-10T23:25:03Z","https://i.ytimg.com/vi/lE4OeQV5qfs/maxresdefault.jpg","false"
"lONRSOlefkg","This is too embarrassing!!","2026-05-30T12:00:15Z","https://i.ytimg.com/vi/lONRSOlefkg/maxresdefault.jpg","false"
"lPumgW_VvAQ","Heroes of Might & Magic is BACK?!🤯Let's dive into the new game!!【Heroes of Might & Magic: Olden Era】","2026-04-30T21:59:30Z","https://i.ytimg.com/vi/lPumgW_VvAQ/maxresdefault.jpg","false"
"lb-rXoNCdus","Let's go!! Hunting Gogmazios w/Viewers!✨【Monster Hunter Wilds】& Exploring the new Winter event!","2025-12-19T21:20:03Z","https://i.ytimg.com/vi/lb-rXoNCdus/maxresdefault.jpg","false"
"lbYfI-pv1v8","I want to show you my YARN!🧶【Handcam】I love Knitting💖","2026-06-29T19:17:31Z","https://i.ytimg.com/vi/lbYfI-pv1v8/maxresdefault.jpg","false"
"lg3aKHdqS1s","Let's React to the Special PlayStation Japan State of Play!✨【WATCHALONG】November 2025","2025-11-11T23:05:25Z","https://i.ytimg.com/vi/lg3aKHdqS1s/maxresdefault.jpg","false"
"lq4y13yRmFg","Opening amazingly cute Hololive Figures!✨【Handcam】& Cozy Knitting🧶","2026-07-06T20:30:15Z","https://i.ytimg.com/vi/lq4y13yRmFg/maxresdefault.jpg","false"
"ltQAcEgBtLg","Trying to escape my cute stalker!!","2026-03-26T15:01:14Z","https://i.ytimg.com/vi/ltQAcEgBtLg/maxresdefault.jpg","false"
"m0VJvj2YKnI","Completely Blind Playthrough!✨【Metal Gear Solid Delta: Snake Eater】First Metal Gear Game!","2025-08-27T21:28:57Z","https://i.ytimg.com/vi/m0VJvj2YKnI/maxresdefault.jpg","false"
"m4cjqMyKkeQ","New EX crossover set Umamusume: Pretty Derby✨ It will be Umazing!🐎【Handcam】& Cozy Knitting🧶💛","2025-12-18T21:23:03Z","https://i.ytimg.com/vi/m4cjqMyKkeQ/maxresdefault.jpg","false"
"mAc0j3Ea31E","Let's have a Cozy Hangout Kamomos~🥺💖🌿【Members Stream】","2026-06-28T21:30:29Z","https://i.ytimg.com/vi/mAc0j3Ea31E/maxresdefault.jpg","true"
"mMlSXWryho4","Playing Fighting Games With YOU!🫵 Can You Beat Me?【Guilty Gear Strive】","2025-09-14T19:45:53Z","https://i.ytimg.com/vi/mMlSXWryho4/maxresdefault.jpg","false"
"mSWP1e_8Qpc","Farming can be relaxing right?💛🌽【Minecraft - VSMP 2: Farm Life】","2026-02-04T22:41:59Z","https://i.ytimg.com/vi/mSWP1e_8Qpc/maxresdefault.jpg","false"
"miRUemHtGd4","First time playing~✨Going deeper into the Suffering!【Dark Souls 2】Blind Playthrough","2026-02-20T23:43:14Z","https://i.ytimg.com/vi/miRUemHtGd4/maxresdefault.jpg","false"
"n86y67F-ktw","Come and Relax with me~💛 We're going on a Cozy Fishing Trip today!【Cast n Chill】","2026-01-06T20:21:34Z","https://i.ytimg.com/vi/n86y67F-ktw/maxresdefault.jpg","false"
"nEErvqin3zI","What is the scariest Pokémon?","2026-04-05T14:01:14Z","https://i.ytimg.com/vi/nEErvqin3zI/maxresdefault.jpg","false"
"nRzBGVFkP3g","I'm Batman!🦇✨or maybe a bat duck!!【Batman: Arkham Origins】Blind Playthrough!","2025-12-16T23:35:28Z","https://i.ytimg.com/vi/nRzBGVFkP3g/maxresdefault.jpg","false"
"nSoEFuW34H4","The BEST and WORST of Cat Ownership!✨ Let's talk about it~🐈","2026-01-28T19:51:42Z","https://i.ytimg.com/vi/nSoEFuW34H4/maxresdefault.jpg","false"
"nVKJ7--36XM","I Love This Game... But It's Driving Me INSANE!🤯【Hollow Knight: Silksong】","2025-09-07T23:10:18Z","https://i.ytimg.com/vi/nVKJ7--36XM/maxresdefault.jpg","false"
"naOrWfwi58g","It's the start of a grand New Adventure!✨【Pokémon Mystery Dungeon: Explorers of Sky】","2026-04-05T21:22:21Z","https://i.ytimg.com/vi/naOrWfwi58g/maxresdefault.jpg","false"
"nfPICuPFaz4","It's time for Karaoke!✨ & A Super Fun Announcement...!!【歌枠 - Karaoke】","2026-03-20T20:31:12Z","https://i.ytimg.com/vi/nfPICuPFaz4/maxresdefault.jpg","false"
"nhNcpiv_z88","I might have the fastest jinxing ability!","2026-07-28T14:30:11Z","https://i.ytimg.com/vi/nhNcpiv_z88/maxresdefault.jpg","false"
"niWup_ReUkI","Saving Gotham!🦇✨Gotham during Christmas is still scary!【Batman: Arkham Origins】Blind Playthrough!","2025-12-23T21:53:42Z","https://i.ytimg.com/vi/niWup_ReUkI/maxresdefault.jpg","false"
"nk4o1UPsWHk","Should you play Reverse: 1999 in 2026?","2026-01-17T19:33:52Z","https://i.ytimg.com/vi/nk4o1UPsWHk/maxresdefault.jpg","false"
"nwPRFUd3ajU","Swords! Samurai! Adventure!!✨⚔️【Ghost of Yōtei】Blind Playthrough!","2025-10-04T21:28:39Z","https://i.ytimg.com/vi/nwPRFUd3ajU/maxresdefault.jpg","false"
"oC86jzAD5TY","Let's React to the Resident Evil 9 showcase!!【WATCHALONG】","2026-01-15T23:53:09Z","https://i.ytimg.com/vi/oC86jzAD5TY/maxresdefault.jpg","false"
"oPGT3D_r-fk","Building a One Piece ship Plamo!✨【Handcam】& opening some cards~","2026-03-16T21:18:59Z","https://i.ytimg.com/vi/oPGT3D_r-fk/maxresdefault.jpg","false"
"oT3qIUEm4Xk","Let's go! Starting my Super Hero adventure!🦇✨【Batman: Arkham Origins】Blind Playthrough!","2025-12-14T22:35:27Z","https://i.ytimg.com/vi/oT3qIUEm4Xk/maxresdefault.jpg","false"
"oXalTpQ9dOU","Time to Dive into my Childhood Strategy Game!✨【Heroes of Might and Magic V】","2025-12-02T23:27:58Z","https://i.ytimg.com/vi/oXalTpQ9dOU/maxresdefault.jpg","false"
"pZB8tzNRAW0","Handcam & ...Singing?!✨Duck girl shenanigans is happening today!","2026-01-23T21:13:17Z","https://i.ytimg.com/vi/pZB8tzNRAW0/maxresdefault.jpg","false"
"pZmVpi8FsB4","Shy Girl Ranking ALL The Nikke Outfits!🫣💓","2025-11-12T22:05:04Z","https://i.ytimg.com/vi/pZmVpi8FsB4/maxresdefault.jpg","false"
"prcM25OIgYQ","Let's React to the Nintendo Direct!【WATCHALONG】9th June 2026✨","2026-06-09T16:29:53Z","https://i.ytimg.com/vi/prcM25OIgYQ/maxresdefault.jpg","false"
"pzFxSbh158M","Playing the new Reverse: 1999 3.4 Update!✨ Spring Unending~【Reverse: 1999】","2026-04-17T23:57:33Z","https://i.ytimg.com/vi/pzFxSbh158M/maxresdefault.jpg","false"
"qKRo3FUjfkM","Unboxing Digimon Cards!✨Booster Box Opening & Cozy Knitting🧶【Handcam】","2026-01-19T21:45:45Z","https://i.ytimg.com/vi/qKRo3FUjfkM/maxresdefault.jpg","false"
"qQqudLrP78M","Going To ...MARS?!🚀🌕 Late Night Minecraft Shenanigans!【Minecraft - Race To The Moon】","2025-09-21T00:22:10Z","https://i.ytimg.com/vi/qQqudLrP78M/maxresdefault.jpg","false"
"qUsHT5vWjcw","Trying to open MTG cards, but the pack was the FINAL BOSS!","2026-08-03T14:30:07Z","https://i.ytimg.com/vi/qUsHT5vWjcw/maxresdefault.jpg","false"
"qv9McFwSQbU","Instant gaming karma!","2026-07-26T14:30:09Z","https://i.ytimg.com/vi/qv9McFwSQbU/maxresdefault.jpg","false"
"r-8qGd6j6Cc","Completely Blind Playthrough! - Part 1✨I'm Very Scared😱【Silent Hill F】","2025-09-23T21:20:41Z","https://i.ytimg.com/vi/r-8qGd6j6Cc/maxresdefault.jpg","false"
"r0LaUftdnBY","Ripping & Tearing my way through the DLC!🔥【Doom: Dark Ages | Revelations】Blind Playthrough!","2026-07-09T21:14:14Z","https://i.ytimg.com/vi/r0LaUftdnBY/maxresdefault.jpg","false"
"r37e7K65qIw","Cozy Chatting Time~!💛✨","2026-06-12T20:34:49Z","https://i.ytimg.com/vi/r37e7K65qIw/maxresdefault.jpg","false"
"r3EwEb4Jim4","It's time to DUEL!!✨Unboxing a Booster Box of Duel Masters today!【Handcam】& Cozy Knitting🧶","2026-01-05T22:04:38Z","https://i.ytimg.com/vi/r3EwEb4Jim4/maxresdefault.jpg","false"
"rMcKomhe7cg","Booster Box Unboxing✨ Opening Cute Grand Archive: Distorted Reflections Cards!【Handcam】DTR Relay!","2025-08-23T22:13:59Z","https://i.ytimg.com/vi/rMcKomhe7cg/maxresdefault.jpg","false"
"rapygacG1A4","First time playing Alien Isolation!😱 It can't be that scary right?!【Alien Isolation】","2026-04-12T22:25:27Z","https://i.ytimg.com/vi/rapygacG1A4/maxresdefault.jpg","false"
"rlj5kD2vgTI","Stupidly long anime titles, but in Norwegian","2026-06-09T12:00:10Z","https://i.ytimg.com/vi/rlj5kD2vgTI/maxresdefault.jpg","false"
